VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
9165,ULTRA BEVERAGE COMPANY LLP,21616,Moonstone Plum Sake,1.31,5.99,300.0,900,1179.0000000000002,464.0,923.3600000000004,127.35999999999986,20.73999999999999,136109.40000000005,-255.63999999999987,-27.685843008144147,0.5155555555555555,0.7831721798134014
7245,PROXIMO SPIRITS INC.,927,Hangar One Mandarin Blossom,21.05,27.99,750.0,56,1178.8,28.0,783.72,223.92000000000002,22.039999999999996,77989.56,-395.0799999999999,-50.41086102179349,0.5,0.6648456057007126
9206,PHILLIPS PRODUCTS CO.,1695,Phillips Union Vanilla Whsky,18.39,22.99,750.0,64,1176.96,24.0,551.76,137.94,18.88,4423.66,-625.2,-113.31013484123534,0.375,0.4688009787928222
653,STATE WINE & SPIRITS,950,Mastersons 10 Yr Old Rye,58.82,79.99,750.0,20,1176.4000000000003,42.0,3359.5799999999977,2879.6399999999976,33.11999999999998,16029.96,2183.1799999999976,64.98371820287056,2.1,2.855814348860929
10754,PERFECTA WINES,26246,Emphasis-Ktima Pavlidis-Syrh,24.5,36.99,750.0,48,1176.0,12.0,443.88,73.98,1.36,57441.03999999999,-732.12,-164.93646931603138,0.25,0.3774489795918367
7153,PINE STATE TRADING CO,20610,Cistum Grenacha,12.24,17.99,750.0,96,1175.04,26.0,467.74,71.96,2.9200000000000004,31769.64,-707.3,-151.21648779236327,0.2708333333333333,0.3980630446623094
7153,PINE STATE TRADING CO,45082,Hahn Pnt Nr Monterey,8.16,14.99,750.0,144,1175.04,72.0,863.28,47.96,8.100000000000001,31769.64,-311.76,-36.11342785654712,0.5,0.7346813725490197
17035,PERNOD RICARD USA,20498,Jacobs Crk Chard Rsv,3.09,4.79,750.0,380,1174.2,190.0,910.1000000000001,239.4999999999999,21.28,247560.43999999992,-264.0999999999999,-29.01878914405009,0.5,0.7750809061488674
90047,CRUSH WINES,22659,Iron Horse Wedding Cuvee,24.34,38.99,750.0,48,1168.32,18.0,701.82,623.84,1.9800000000000006,2915.460000000001,-466.4999999999999,-66.47003505172265,0.375,0.6007087099424816
7255,PSP WINES,22711,Ilauri Bajo Montplc d'Abruzo,9.73,14.99,1500.0,120,1167.6,60.0,1079.4,143.92,13.5,1297.42,-88.19999999999982,-8.171206225680915,0.5,0.9244604316546764
4425,MARTIGNETTI COMPANIES,18599,Bocelli Sangiovese,12.16,17.99,750.0,96,1167.36,48.0,863.52,35.98,5.4,289858.48000000004,-303.8399999999999,-35.18621456364646,0.5,0.7397203947368421
10754,PERFECTA WINES,46964,Calera Viognier Mt Harlan,24.32,35.99,750.0,48,1167.36,8.0,287.92,143.96,0.88,57441.03999999999,-879.4399999999998,-305.44595721033613,0.16666666666666666,0.24664199561403513
8892,TRINCHERO FAMILY ESTATES,8614,Sutter Home Znfdl,4.05,5.99,750.0,288,1166.4,144.0,862.56,71.88000000000001,16.2,23191.94,-303.84000000000015,-35.22537562604342,0.5,0.739506172839506
9552,M S WALKER INC,25275,Zoe Red by D Skouras,8.1,11.99,750.0,144,1166.4,50.0,599.5000000000001,335.72000000000014,5.560000000000002,111103.64000000003,-566.9,-94.56213511259381,0.3472222222222222,0.5139746227709191
480,BACARDI USA INC,5214,Bacardi Party Drinks Rum Run,9.69,12.99,1750.0,120,1162.8000000000002,38.0,607.6200000000002,575.6400000000002,69.90000000000006,178572.53999999995,-555.18,-91.3696060037523,0.31666666666666665,0.5225490196078433
1650,Circa Wines,18360,Dom de la Damase Grenache,8.05,11.99,750.0,144,1159.2,94.0,1127.0600000000002,311.7400000000001,10.519999999999998,423.94000000000005,-32.13999999999987,-2.851667169449707,0.6527777777777778,0.9722739820565909
653,STATE WINE & SPIRITS,18157,Maggio Cab Svgn,6.03,8.99,750.0,192,1157.76,68.0,667.3200000000002,205.78000000000006,7.620000000000001,16029.96,-490.4399999999998,-73.49397590361441,0.3541666666666667,0.5763888888888891
10754,PERFECTA WINES,10705,Brownstone Chard Cal,6.03,8.99,750.0,192,1157.76,62.0,557.3800000000001,143.83999999999997,6.940000000000001,57441.03999999999,-600.3799999999999,-107.71466504000857,0.3229166666666667,0.4814296572692096
17035,PERNOD RICARD USA,39834,Kenwood Cab Svgn Sonoma,6.03,8.99,375.0,192,1157.76,44.0,395.5600000000002,323.64000000000016,2.580000000000001,247560.43999999992,-762.1999999999998,-192.68884619273928,0.22916666666666666,0.34165975677169724
4425,MARTIGNETTI COMPANIES,22640,Crossbarn Cab Svgn,26.31,39.99,750.0,44,1157.64,22.0,879.78,159.96,2.4800000000000004,289858.48000000004,-277.8600000000001,-31.582895723931,0.5,0.7599771949828962
9165,ULTRA BEVERAGE COMPANY LLP,20216,Conti Zecca Negroamaro 10,6.57,9.99,750.0,176,1156.3200000000002,2174.0,21718.26000000009,9350.639999999843,242.46000000000328,136109.40000000005,20561.94000000009,94.67581657094078,12.352272727272727,18.782222914072303
10754,PERFECTA WINES,42410,Acorn Medley Alegria RRV,16.97,35.99,750.0,68,1153.9599999999998,150.0,3868.499999999998,1650.5599999999986,16.699999999999985,57441.03999999999,2714.539999999998,70.17035026496058,2.2058823529411766,3.3523692329023524
8673,STE MICHELLE WINE ESTATES,28893,Hawk Crest Merlot,3.56,5.49,750.0,324,1153.4400000000003,162.0,889.3800000000005,219.6000000000001,18.179999999999996,31839.40000000002,-264.05999999999983,-29.690346083788672,0.5,0.7710674157303373
7153,PINE STATE TRADING CO,14761,Ch Hermitage Mazeyres Pomerl,24.02,36.99,750.0,48,1152.96,18.0,665.82,295.92,2.02,31769.64,-487.14,-73.16391817608363,0.375,0.5774875104079934
653,STATE WINE & SPIRITS,21394,Stolpman Vyds L'Avion White,24.01,36.49,500.0,48,1152.48,0.0,0.0,0.0,0.0,16029.96,0.0,0.0,0.0,0.0
90047,CRUSH WINES,13823,Vistamar Svgn Bl,5.88,8.99,750.0,196,1152.4799999999996,98.0,955.02,97.89999999999999,11.02,2915.460000000001,-197.45999999999958,-20.676006785198172,0.5,0.8286651395251982
9552,M S WALKER INC,28252,Steele Pacini Mendocno Znfdl,9.93,16.99,750.0,116,1151.8799999999999,44.0,747.5600000000002,237.86000000000004,4.920000000000001,111103.64000000003,-404.3199999999997,-54.08529081277752,0.3793103448275862,0.6489912143626074
4950,LATITUDE BEVERAGE COMPANY,26568,Ninety+Cellars Lot 131 PN RV,11.99,17.99,750.0,96,1151.04,18.0,323.82,143.92,2.0,3219.9999999999986,-827.22,-255.4567352232722,0.1875,0.2813281901584654
9165,ULTRA BEVERAGE COMPANY LLP,21854,Signorello's Cab Svgn Napa,41.09,59.99,750.0,28,1150.5199999999998,28.0,2167.72,1757.78,3.0799999999999996,136109.40000000005,1017.2,46.92487959699593,1.0,1.8841219622431598
12546,JIM BEAM BRANDS COMPANY,5537,DeKuyper Pomegranate,7.19,9.99,750.0,160,1150.3999999999999,146.0,1458.540000000001,1198.8000000000009,115.20000000000022,247761.94,308.14000000000124,21.126606058112976,0.9125,1.267854659248958
4692,KOBRAND CORPORATION,25641,Fonseca Guimaraens Port,26.14,39.99,750.0,44,1150.16,22.0,879.7800000000001,559.86,2.44,18278.760000000002,-270.38,-30.732683170792697,0.5,0.764919663351186
653,STATE WINE & SPIRITS,20661,Pali Pnt Nr Cargasacchi Vyd,35.94,59.99,750.0,32,1150.08,42.0,2519.579999999999,1439.76,4.6800000000000015,16029.96,1369.499999999999,54.35429714476221,1.3125,2.190786727879799
2876,CENTEUR IMPORTS LLC,23624,Apimed Slovak Mead,6.84,9.99,750.0,168,1149.1199999999997,84.0,929.1600000000001,85.92,9.48,63.0,-219.95999999999958,-23.672994963192515,0.5,0.8085839598997496
9815,WINE GROUP INC,39282,Concannon Petite Sirah Cntrl,6.84,10.99,750.0,168,1149.1199999999997,650.0,7073.499999999949,4088.2399999999607,72.17999999999988,54200.81999999998,5924.379999999949,83.75457694210775,3.869047619047619,6.155579922027248
2242,DELICATO VINEYARDS INC,20792,Belle Ambiance Chard,7.18,10.99,750.0,160,1148.8000000000002,68.0,705.3200000000004,607.4200000000003,7.480000000000006,15965.299999999994,-443.4799999999998,-62.87642488515844,0.425,0.6139623955431758
3252,E & J GALLO WINERY,20450,Liberty Creek Cab Svgn Tetra,1.99,2.99,500.0,576,1146.2400000000002,258.0,865.4200000000001,109.65999999999995,19.42,123933.81999999999,-280.82000000000016,-32.44898430819719,0.4479166666666667,0.7550076772752651
10754,PERFECTA WINES,6505,Lucano Limencello,7.96,10.99,750.0,144,1146.2400000000002,172.0,1890.280000000001,1120.9800000000007,135.5200000000001,57441.03999999999,744.0400000000009,39.36136445394335,1.1944444444444444,1.6491136236739259
10754,PERFECTA WINES,14385,Moillard Ch D'Eau Pnt Nr,10.59,15.99,750.0,108,1143.72,46.0,703.5400000000003,447.70000000000016,5.1400000000000015,57441.03999999999,-440.1799999999997,-62.566449668817626,0.42592592592592593,0.615133074528731
10754,PERFECTA WINES,2264,WhistlePig 10Yr Common Man B,57.14,75.99,750.0,20,1142.8,0.0,0.0,0.0,0.0,57441.03999999999,0.0,0.0,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,23291,Ch Cantenac Brown Margx 11,40.81,59.99,750.0,28,1142.68,4.0,239.96,119.98,0.44,38033.180000000015,-902.72,-376.19603267211204,0.14285714285714285,0.20999754962019113
7153,PINE STATE TRADING CO,20614,Las Pizarras Garnacha,4.76,7.99,750.0,240,1142.4,120.0,838.8,13.98,13.5,31769.64,-303.60000000000014,-36.19456366237484,0.5,0.7342436974789915
90047,CRUSH WINES,22012,Vieux Clocher Chateauneuf Du,23.8,34.99,750.0,48,1142.4,54.0,1889.4600000000003,1329.6200000000001,6.000000000000002,2915.460000000001,747.0600000000002,39.53828077863517,1.125,1.653939075630252
90024,VINILANDIA USA,18304,Satellite Svgn Blanc Marlbor,5.82,12.99,750.0,196,1140.72,482.0,4127.179999999987,1800.9200000000017,53.77999999999997,5605.280000000004,2986.4599999999864,72.36078872256591,2.4591836734693877,3.6180482502279143
3252,E & J GALLO WINERY,8079,Gallo Fairbanks Red Port,3.39,4.99,750.0,336,1139.0399999999997,130.0,648.7000000000005,399.20000000000044,14.399999999999997,123933.81999999999,-490.33999999999924,-75.58809927547385,0.3869047619047619,0.5695146790279539
4425,MARTIGNETTI COMPANIES,25205,Silverado GEO Cab Svg,47.4,72.99,750.0,24,1137.6,12.0,875.88,145.98,1.36,289858.48000000004,-261.7199999999999,-29.880805589806812,0.5,0.7699367088607596
4692,KOBRAND CORPORATION,27071,Medici Ermete Solo Lambrusco,11.84,17.99,750.0,96,1136.64,24.0,431.76,35.98,2.7,18278.760000000002,-704.8800000000001,-163.25736520289053,0.25,0.37985641891891886
90011,FORTUNE WINE BROKERS LLC,25348,Merlo Family Vyds Pnt Nr,11.84,17.99,750.0,96,1136.64,48.0,863.52,35.98,5.4,477.22,-273.1200000000001,-31.628682601445263,0.5,0.7597128378378377
90024,VINILANDIA USA,25150,McNab Ridge Cab Svgn,11.84,17.99,750.0,96,1136.64,6.0,107.93999999999998,107.93999999999998,0.66,5605.280000000004,-1028.7,-953.0294608115621,0.0625,0.0949641047297297
12546,JIM BEAM BRANDS COMPANY,3530,Pinnacle Peach Vodka,6.93,9.99,750.0,164,1136.52,400.0,3854.999999999982,2618.279999999989,315.28000000000003,247761.94,2718.479999999982,70.51828793774305,2.4390243902439024,3.3919332699820344
9165,ULTRA BEVERAGE COMPANY LLP,22972,L.A. Cetto Cab Svgn,7.89,11.99,750.0,144,1136.1600000000003,72.0,863.28,71.94,8.1,136109.40000000005,-272.88000000000034,-31.609674728940824,0.5,0.7598225602027882
9165,ULTRA BEVERAGE COMPANY LLP,42759,Bigi Orvieto Clsc Vendemmia,7.89,11.99,750.0,144,1136.1600000000003,70.0,839.3000000000003,599.5000000000003,7.740000000000005,136109.40000000005,-296.86,-35.36995114976765,0.4861111111111111,0.7387163779749332
10754,PERFECTA WINES,27093,Feast Moschofilero,7.89,11.99,750.0,144,1136.1600000000003,50.0,599.5,119.89999999999998,5.600000000000001,57441.03999999999,-536.6600000000003,-89.51793160967479,0.3472222222222222,0.5276545556963806
90011,FORTUNE WINE BROKERS LLC,43127,Cristobal Pie de Palo Malbec,7.89,11.99,750.0,144,1136.1600000000003,72.0,863.28,71.94,8.1,477.22,-272.88000000000034,-31.609674728940824,0.5,0.7598225602027882
10754,PERFECTA WINES,43791,Oakhurst Happy Camper Merlot,4.73,10.99,750.0,240,1135.2,120.0,1318.8000000000002,109.89999999999998,13.499999999999998,57441.03999999999,183.60000000000014,13.921747042766158,0.5,1.1617336152219875
4425,MARTIGNETTI COMPANIES,18754,Yellow Tail Sweet White Roo,1.97,2.99,750.0,576,1134.7199999999998,286.0,855.1400000000004,197.34000000000015,32.07999999999999,289858.48000000004,-279.57999999999936,-32.694061791051666,0.4965277777777778,0.7536132261703333
4692,KOBRAND CORPORATION,17143,Caposaldo Pnk Merlot Moscato,10.13,14.99,750.0,112,1134.56,22.0,329.78,149.9,2.4600000000000004,18278.760000000002,-804.78,-244.03541755109467,0.19642857142857142,0.29066774784938654
653,STATE WINE & SPIRITS,15908,Mommy's Time Out Moscato,6.03,8.99,750.0,188,1133.64,72.0,647.2800000000003,431.52000000000027,7.980000000000004,16029.96,-486.3599999999998,-75.13904338153496,0.3829787234042553,0.5709749126706893
3252,E & J GALLO WINERY,6389,Carlo Rossi Blush Calif,4.72,6.99,1500.0,240,1132.8000000000006,100.0,699.0000000000002,265.6200000000001,22.379999999999992,123933.81999999999,-433.8000000000004,-62.060085836909906,0.4166666666666667,0.6170550847457625
7153,PINE STATE TRADING CO,2458,Catskill Wicked White Whisky,11.8,24.99,375.0,96,1132.7999999999997,236.0,5107.6399999999785,3560.319999999986,92.36000000000008,31769.64,3974.8399999999788,77.82145961735743,2.4583333333333335,4.508862994350265
4950,LATITUDE BEVERAGE COMPANY,26569,Ninety+Cellars Lot 132 Rose,7.84,11.99,750.0,144,1128.96,34.0,407.6600000000001,119.89999999999998,3.8000000000000003,3219.9999999999986,-721.3,-176.93666290536228,0.2361111111111111,0.36109339569161003
7153,PINE STATE TRADING CO,14169,GSM Le Grand Noir,7.84,11.99,750.0,144,1128.96,28.0,335.72,191.84000000000003,3.1,31769.64,-793.24,-236.2802335279399,0.19444444444444445,0.29737103174603174
7153,PINE STATE TRADING CO,26510,Castorani Rose Ceraslo D'Abr,7.84,11.99,750.0,144,1128.96,18.0,221.82000000000002,173.86,2.0000000000000004,31769.64,-907.14,-408.9532053015958,0.125,0.19648171768707484
9819,TREASURY WINE ESTATES,19736,Sledgehammer Zinfandel,7.84,11.99,750.0,144,1128.96,32.0,383.68000000000006,71.94,3.6,29673.139999999992,-745.28,-194.2452043369474,0.2222222222222222,0.3398526077097506
10754,PERFECTA WINES,23752,Ch Gloria St Julien 12,23.52,48.99,750.0,48,1128.96,106.0,3814.94,935.7400000000001,11.879999999999999,57441.03999999999,2685.98,70.40687402685232,2.2083333333333335,3.3791631235827664
4692,KOBRAND CORPORATION,25061,Jadot Vosne Romanee 13,40.26,59.99,750.0,28,1127.28,44.0,2639.56,1319.78,4.9,18278.760000000002,1512.28,57.29288214702451,1.5714285714285714,2.341530054644809
4692,KOBRAND CORPORATION,17144,Caposaldo Sweet Red Sprklng,10.06,14.99,750.0,112,1126.72,34.0,509.65999999999997,179.88000000000002,3.8200000000000003,18278.760000000002,-617.0600000000001,-121.072872110819,0.30357142857142855,0.452339534223232
2242,DELICATO VINEYARDS INC,22450,Bota Brick Cab Svgn,6.7,11.99,1500.0,168,1125.6000000000004,82.0,855.1800000000005,791.2400000000005,18.10000000000001,15965.299999999994,-270.41999999999985,-31.621413035852065,0.4880952380952381,0.7597547974413649
17035,PERNOD RICARD USA,39512,Jacobs Crk Cab/Merlot,4.69,7.99,750.0,240,1125.5999999999997,72.0,503.14000000000016,313.52000000000015,8.000000000000004,247560.43999999992,-622.4599999999996,-123.7150693643915,0.3,0.4469971570717842
90024,VINILANDIA USA,24590,Dominios Rueda,4.69,6.99,750.0,240,1125.5999999999997,36.0,251.64000000000001,69.9,4.039999999999999,5605.280000000004,-873.9599999999997,-347.30567477348575,0.15,0.2235607675906184
4425,MARTIGNETTI COMPANIES,12544,Ramon Bilbao Tempranillo Ltd,11.72,16.99,750.0,96,1125.12,24.0,407.76000000000005,305.82000000000005,2.6600000000000006,289858.48000000004,-717.3599999999999,-175.92701589170096,0.25,0.3624146757679182
9165,ULTRA BEVERAGE COMPANY LLP,12665,Umberto Cesari Moma Red,11.72,16.99,750.0,96,1125.12,56.0,471.44000000000017,271.6400000000001,6.2200000000000015,136109.40000000005,-653.6799999999997,-138.65603258102823,0.5833333333333334,0.41901308304891943
653,STATE WINE & SPIRITS,21057,DuCourt Brdx Blanc,5.86,8.49,750.0,192,1125.1199999999994,72.0,611.2800000000001,237.72000000000008,8.040000000000001,16029.96,-513.8399999999993,-84.05967805261079,0.375,0.5433020477815703
653,STATE WINE & SPIRITS,6094,Black Warrior Kuro Shochu,23.43,29.99,750.0,48,1124.64,12.0,359.88,179.94,9.46,16029.96,-764.7600000000001,-212.50416805601867,0.25,0.3199957319675629
7153,PINE STATE TRADING CO,19710,JP Chenet Merlot/Cab,7.79,11.99,750.0,144,1121.76,48.0,575.52,71.94,5.400000000000001,31769.64,-546.24,-94.91242702251877,0.3333333333333333,0.513050919982884
9744,FREDERICK WILDMAN & SONS,6543,Folonari Pinot Grigio Venez,5.84,8.99,750.0,192,1121.2800000000002,72.0,647.28,53.940000000000005,8.1,7999.860000000002,-474.0000000000002,-73.22951427512055,0.375,0.5772688356164383
4692,KOBRAND CORPORATION,8076,Jadot Moulin-a-Vent Jacques,11.68,17.99,750.0,96,1121.28,32.0,591.6800000000001,339.82000000000005,3.56,18278.760000000002,-529.5999999999999,-89.50784207679825,0.3333333333333333,0.5276826484018265
10754,PERFECTA WINES,26889,Jaboulet Crozes Hermitage L,11.68,17.99,750.0,96,1121.28,64.0,1491.3600000000004,1199.4800000000002,7.040000000000003,57441.03999999999,370.0800000000004,24.81493401995496,0.6666666666666666,1.330051369863014
7749,R.P.IMPORTS INC,19796,San Zopito Montepulciano d'A,19.99,29.99,750.0,56,1119.44,90.0,2699.0999999999967,1679.4400000000003,9.999999999999995,182.99999999999997,1579.6599999999967,58.52543440406056,1.6071428571428572,2.411116272421922
8892,TRINCHERO FAMILY ESTATES,19176,Sutter Home Red Moscato,6.66,9.99,1500.0,168,1118.88,70.0,699.3000000000002,259.74000000000007,15.700000000000003,23191.94,-419.5799999999999,-59.99999999999998,0.4166666666666667,0.6250000000000001
12546,JIM BEAM BRANDS COMPANY,1006,Jim Beam Candy Cane 4/50mLs,3.14,3.99,50.0,356,1117.8400000000001,656.0,2617.4399999999987,646.3800000000011,34.06000000000004,247761.94,1499.5999999999985,57.292621798398415,1.8426966292134832,2.341515780433692
90024,VINILANDIA USA,25301,Barrique Pnt Nr,11.64,16.99,750.0,96,1117.4400000000003,20.0,339.80000000000007,237.86000000000004,2.22,5605.280000000004,-777.6400000000002,-228.85226603884638,0.20833333333333334,0.3040879152348224
7749,R.P.IMPORTS INC,19797,Lucanto Montepulciano d'Abru,11.64,16.99,750.0,96,1117.44,68.0,1155.3200000000002,373.7800000000001,7.600000000000002,182.99999999999997,37.88000000000011,3.2787452826922503,0.7083333333333334,1.0338989117983963
90024,VINILANDIA USA,22017,Foss Marai Roos Spumante Bru,11.64,16.99,750.0,96,1117.44,32.0,380.48,149.49999999999997,3.58,5605.280000000004,-736.96,-193.69217830109335,0.3333333333333333,0.3404925544100802
105,ALTAMAR BRANDS LLC,2529,Right Gin,23.25,29.99,750.0,48,1116.0,24.0,719.76,119.96,18.88,124.77999999999997,-396.24,-55.051683894631545,0.5,0.6449462365591397
653,STATE WINE & SPIRITS,41133,McManis Viognier River Junct,7.74,11.99,750.0,144,1114.56,26.0,311.74,47.96,2.9200000000000004,16029.96,-802.8199999999999,-257.5287098222878,0.18055555555555555,0.2796978179730118
1392,CONSTELLATION BRANDS INC,34746,Hogue Clrs Pnt Gris Columbia,7.74,11.99,750.0,144,1114.56,72.0,823.2800000000002,267.76000000000005,8.100000000000001,159057.9800000001,-291.27999999999975,-35.380429501506136,0.5,0.7386592018374967
7153,PINE STATE TRADING CO,20628,Clos Amador Brut Cava,7.74,11.99,750.0,144,1114.56,2.0,27.98,27.98,0.22,31769.64,-1086.58,-3883.4167262330234,0.013888888888888888,0.02510407694516222
4425,MARTIGNETTI COMPANIES,22057,Le Macchiole Bolgheri Rosso,17.41,26.99,750.0,64,1114.24,100.0,2698.999999999999,1241.5400000000002,11.14,289858.48000000004,1584.759999999999,58.71656168951462,1.5625,2.4222788627225724
9165,ULTRA BEVERAGE COMPANY LLP,12134,Pro.mis.Q.ous Red CA,7.33,12.99,750.0,152,1114.1599999999999,84.0,923.1600000000003,505.54000000000025,9.34,136109.40000000005,-190.99999999999955,-20.689804584254027,0.5526315789473685,0.8285704028146769
5612,MILTONS DISTRIBUTING CO,20537,The Pass Svgn Bl,5.8,8.99,750.0,192,1113.6000000000001,96.0,863.04,71.92,10.799999999999999,18.920000000000005,-250.56000000000017,-29.03225806451615,0.5,0.7749999999999999
516,BANFI PRODUCTS CORP,34893,Banfi Rosa Regale,5.8,8.99,375.0,192,1113.6,36.0,375.64000000000016,355.66000000000014,2.140000000000001,17020.820000000007,-737.9599999999998,-196.454051751677,0.1875,0.33732040229885074
1587,VINEYARD BRANDS INC,19321,Goats Do Roam White,5.8,8.99,750.0,192,1113.6,96.0,863.04,125.85999999999997,10.780000000000001,12140.180000000002,-250.55999999999995,-29.032258064516125,0.5,0.775
3960,DIAGEO NORTH AMERICA INC,3424,Peligroso Cinnamon Tequila,11.59,15.99,750.0,96,1112.64,272.0,4349.279999999986,2782.259999999991,214.29999999999973,514064.14,3236.639999999986,74.41783467608423,2.8333333333333335,3.9089732528041288
10754,PERFECTA WINES,24341,Dom Henri Boillot Mersault,46.35,69.99,750.0,24,1112.4,36.0,2519.6399999999994,1259.82,4.0200000000000005,57441.03999999999,1407.2399999999993,55.85083583369052,1.5,2.2650485436893195
9819,TREASURY WINE ESTATES,23644,Beringer Red Crush,4.63,6.99,750.0,240,1111.2,64.0,447.3600000000001,167.76000000000002,7.1400000000000015,29673.139999999992,-663.8399999999999,-148.3905579399141,0.26666666666666666,0.40259179265658757
4425,MARTIGNETTI COMPANIES,44177,Three Saints Snt Maria Chard,11.56,16.99,750.0,96,1109.76,2.0,33.98,33.98,0.22,289858.48000000004,-1075.78,-3165.921130076516,0.020833333333333332,0.030619232987312568
9552,M S WALKER INC,26156,Pino Pnt Nr Oregon,11.56,16.99,750.0,96,1109.76,0.0,0.0,0.0,0.0,111103.64000000003,0.0,0.0,0.0,0.0
10754,PERFECTA WINES,26253,Harlaftis Chard,11.56,16.99,750.0,96,1109.76,24.0,407.76,33.98,2.7,57441.03999999999,-702.0,-172.16009417304298,0.25,0.36743079584775085
9815,WINE GROUP INC,37651,Glen Ellen Pnt Grigio RSV,3.3,4.99,750.0,336,1108.8000000000002,152.0,758.4800000000002,149.7,17.039999999999996,54200.81999999998,-350.31999999999994,-46.187111064233704,0.4523809523809524,0.6840548340548341
9165,ULTRA BEVERAGE COMPANY LLP,22675,For A Song  The Score,5.33,7.99,750.0,208,1108.6399999999999,364.0,2908.3599999999947,1230.4600000000012,40.59999999999994,136109.40000000005,1799.7199999999948,61.880922581798615,1.75,2.6233583489681007
5992,MCCORMICK DISTILLING CO,3646,Tarantula Azul Tequila,15.38,19.99,1750.0,72,1107.36,48.0,1151.52,135.94,88.17999999999999,3135.7000000000003,44.16000000000008,3.834931221342233,0.6666666666666666,1.0398786302557435
3252,E & J GALLO WINERY,29558,Livingston Merlot Cal,5.22,7.99,1500.0,212,1106.64,82.0,655.1800000000003,303.6200000000002,18.380000000000003,123933.81999999999,-451.4599999999998,-68.90625476968155,0.3867924528301887,0.5920443866117258
1650,Circa Wines,26921,Tenuta la Favola Bianco,11.51,17.49,750.0,96,1104.96,48.0,839.52,69.96,5.4,423.94000000000005,-265.44000000000005,-31.618067467124078,0.5,0.759774109470026
9552,M S WALKER INC,24876,Wine & Soul Manoela Douro,13.15,21.99,750.0,84,1104.6,396.0,8092.039999999951,6180.979999999957,43.719999999999864,111103.64000000003,6987.439999999951,86.3495484451386,4.714285714285714,7.32576498279916
4425,MARTIGNETTI COMPANIES,21712,Ferghettina Francia Mil Brut,34.48,49.99,750.0,32,1103.36,32.0,1599.68,699.86,3.5799999999999996,289858.48000000004,496.32000000000016,31.026205241048217,1.0,1.4498259860788865
1650,Circa Wines,26624,Marchesi Bassini Chianti Rsv,7.66,11.49,750.0,144,1103.0399999999997,72.0,827.28,68.94,8.1,423.94000000000005,-275.75999999999976,-33.3333333333333,0.5,0.7500000000000001
9819,TREASURY WINE ESTATES,25468,Run Riot Pnt Nr,11.48,16.99,750.0,96,1102.08,6.0,107.93999999999998,107.93999999999998,0.66,29673.139999999992,-994.14,-921.0116731517511,0.0625,0.0979420731707317
10754,PERFECTA WINES,20931,Frey Vyds Bio Field Blend Rd,11.48,16.99,750.0,96,1102.08,4.0,67.96,67.96,0.44,57441.03999999999,-1034.12,-1521.6597998822836,0.041666666666666664,0.06166521486643438
10754,PERFECTA WINES,21653,Pendulum Red,11.48,16.99,750.0,96,1102.08,16.0,271.84000000000003,237.86000000000004,1.7600000000000005,57441.03999999999,-830.2399999999999,-305.4149499705709,0.16666666666666666,0.24666085946573757
90010,VINEXTRA INC,22471,Dom Specht Rsl Alsace,11.48,16.99,750.0,96,1102.08,32.0,543.6800000000001,135.92,3.5800000000000005,1049.88,-558.3999999999999,-102.70747498528543,0.3333333333333333,0.49332171893147514
9552,M S WALKER INC,23121,Steele Stymie Merlot Lake Cy,15.23,31.99,750.0,72,1096.56,38.0,1161.6200000000001,777.7400000000001,4.22,111103.64000000003,65.06000000000017,5.600798884316744,0.5277777777777778,1.059330998759758
653,STATE WINE & SPIRITS,22500,Chaman Petit Verdot,13.69,19.99,750.0,80,1095.2,24.0,479.76,119.93999999999998,2.6800000000000006,16029.96,-615.44,-128.28080707020177,0.3,0.4380569758948137
653,STATE WINE & SPIRITS,17697,Pearls of Simplicity Junmai,22.81,33.99,720.0,48,1094.88,8.0,271.92,203.94000000000003,0.88,16029.96,-822.96,-302.6478375992939,0.16666666666666666,0.24835598421744848
9552,M S WALKER INC,18666,Rickshaw Chard Cal,11.4,16.99,750.0,96,1094.4,4.0,67.96,33.98,0.44,111103.64000000003,-1026.44,-1510.3590347263098,0.041666666666666664,0.062097953216374256
10754,PERFECTA WINES,17010,Mas Sorrer Montsant Red,11.4,16.99,750.0,96,1094.4,0.0,0.0,0.0,0.0,57441.03999999999,0.0,0.0,0.0,0.0
90010,VINEXTRA INC,16377,Ch Moncontour Vouvray Demi S,11.4,16.99,750.0,96,1094.3999999999999,58.0,949.4200000000003,667.6000000000003,6.440000000000002,1049.88,-144.97999999999956,-15.270375597733302,0.6041666666666666,0.867525584795322
2242,DELICATO VINEYARDS INC,13583,Twisted Cab Svgn Cal,2.53,3.79,750.0,432,1092.96,216.0,1941.8400000000001,143.83999999999997,24.300000000000004,15965.299999999994,848.8800000000001,43.71523915461624,0.5,1.7766798418972334
653,STATE WINE & SPIRITS,9126,Caffo Grappa Italiana,14.37,23.99,750.0,76,1092.1200000000001,34.0,747.6600000000001,483.78000000000014,3.78,16029.96,-344.46000000000004,-46.07174384078324,0.4473684210526316,0.684595099439622
